count	term
1	새우젓 새우만 수북하게
1	데친 미나리줄기
1	스팸 큰 거
1	은박컵
1	무 약 400~500g
1	땡초 가루
1	파슬리가루 생략 가능
1	오일 스프레이
1	삶은 고구마소
1	데코용 딸기 필수아님
1	밥 작은 150g
1	새우살 잘게 다진
1	당근 잘게 다진
1	밀가루 약18g
1	설탕 약18g
1	슈가파우더 선택사항
1	닭가슴살 통조림 135g
1	고추기름 들기름대체가능
1	우드플레이트
1	고구마 대략400~450g
1	불고기맛햄 160g
1	다시물 맹물도ok 500ml
1	카레가루 수북히
1	식용유 식물성기름 모두ok
1	소금 볶음소금
1	범일불간장
1	송송 썬 대파 듬뿍
1	맛살 짧은것
1	감자 알감자 10개~12개
1	크림치즈 3T
1	박력분 1.5컵
1	우유 3T
1	칵테일생새우
1	통조림참치캔
1	빨강색 파프리카
1	건미역 불린미역 200g
1	편 썬 오이
1	새송이버섯 4개
1	꽈리고추 한주먹
1	어린이카레
1	덧 가루강력분
1	우유 2Tsp
1	김치 80g
1	부침가루 가루다가능
1	브로콜리 280g
1	맛살 긴건2개
1	청경채 10잎
1	식용유 두부 구울때
1	파기름 식용유
1	양배추소
1	베이컨 이나 돼지고기 안심
1	남양3층카야 치즈
1	대파대
1	주부9단 골든 치킨 너겟
1	작은고구마찐것
1	미역국 국물
1	돼지고기앞다리살 제육용
1	건조 크린베리
1	스팸 다진것
1	자투리 모닝빵
1	구운호두
1	다시망
1	사과쨈
1	양파 500g
1	잠봉 슬라이스
1	소시지 조금 통통하고 커요
1	간장 진
1	소금 야채데칠때
1	소고기안심육우
1	모차렐라치즈 생략가능
1	부침용 두부 1모
1	팽이버섯 큰 1봉지
1	파스타면 동전크기
1	고구마 찐것
1	시판용 카스텔라 빵
1	청포도 주스
1	오징어다리 두마리분
1	무 2cm너비
1	닭 10호~12호
1	절단 무
1	모짜렐라치즈 체다치즈로대체가능
1	대패삼겹살 한근
1	물 약 종이컵1컵
1	사각어묵2장
1	홍고추 선택사항
1	모짜렐라 치즈 취향껏 조절 1그릇
1	김가루 1그릇
1	우동사리 면 봉
1	고추기름 2큰술
1	간장 2큰술
1	물 2큰술
1	식초 2큰술
1	굴소스 2큰술
1	다진마늘 1큰술
1	전분가루 작은술
1	고추기름 3큰술
1	후추 작은술
1	불린미역 1.5컵=35g
1	다진 소고기 150g
1	크래미 1팩
1	옥수수 한캔
1	양송이버섯 15꼭지
1	슬라이스 바게트
1	청정원 타르타르드레싱소스
1	양배추 1/6통쯤
1	다진마늘 큰것 약1.5Ts
1	수건
1	생오리슬라이스
1	시판 닭가슴살
1	흑임자 페이스트
1	흑임자 장식용
1	건표고버섯작은걸로
1	견과류 믹스 작은
1	견과류 선택사항
1	와사비마요소스
1	스팸 2조
1	유아용치즈
1	페페론치노 청양고추
1	소수
1	양파 반에 반쪽 마늘
1	마늘 편마늘 다진마늘
1	치즈 뿌려먹을
1	판 어묵 50g
1	감자 껍질제거후 무게 500g
1	달걀 마들렌 큰 것 12개 분량
1	두부 900g
1	감자 손질 후
1	우삼겹 이나 불고기감
1	베이킹 식소다
1	초콜릿 원하는
1	흰설탕 굴릴것
1	슈가파우더 굴릴것
1	초코칩 선택사항
1	신김치 400g
1	모짜렐라치즈 선택사항
1	베이컨 여러장
1	우유리챔 1캔200g
1	딸기 방울토마토
1	엔초비 선택
1	크러쉬드 페퍼론치노
1	닭가슴살 조리된것
1	가죽나물
1	스틱 치즈
1	묵은지 18~20잎
1	육수 다시마 육수
1	오뚜기 옛날 사골곰탕 국물
1	잔멸치 지리 멸치
1	후랭크소세지
1	프로볼론치즈 모짜렐라치즈가능
1	볼어묵 200g
1	쪽파 토핑용
1	삶은 배추 +봄동가능 3덩어리
1	파 송송썰어
1	돼지안심잡채용
1	짬뽕 라면
1	대파 50g
1	작은 당근 50g
1	핫케이크가루 고구마양 1/2~
1	조청 기호에맞게
1	마른표고버섯 생략가능
1	캔 통조림 참치
1	닭고기절단육
1	카레 가루 1/2술
1	김밥단무지
1	브로콜리 작은 900g
1	데치는물 브로콜리 잠길
1	냉이 가볍게
1	팽이버섯 40g
1	슈가파우더 윗면 더스팅용
1	비핸나소시지
1	후추 입자있게
1	베이킹파더
1	통통한 게맛살
1	굴소스진간장
1	우유 소주잔
1	양파 고추 장아찌물
1	구운 고구마
1	초코 가루
1	초코칩 계량컵
1	치즈슬라이스
1	식빵러스크
1	단단한두부
1	간장 소스
1	베이비순
1	밥 150g이하
1	무 3x 3
1	둥근긴어묵
1	모차렐라치즈 기호에맞게
1	베트남고춧가루
1	가지 중간것
1	옥수수콘 생략 가능
1	양념소스 넉넉하게
1	마늘 편으로썬
1	양배추 40g
1	물 90g
1	닭 자른걸로
1	바질가루 선택
1	꽃소금 기호에맞게
1	따끈한 밥
1	새우 15~20미
1	다진마늘 2스푼
1	고구마 大
1	저장용기
1	물엿 생략가능
1	참치1캔
1	완두콩 생략가능
1	마늘 다진마늘 2큰술
1	연유나 메이플시럽
1	김치 김치국물 1/2접시
1	삼겹살 없어도 됨!!
1	물 750ml
1	올리고당 알룰로스
1	치즈 에멘탈 체다 모짜렐라
1	버터 식용유
1	바질가루 대체가능
1	연겨자 도토리크기
1	통깨 듬뿍
1	레지아노 블록 치즈
1	생크림 설탕 섞인것
1	시판 유부초밥 2인용
1	치커리 선택
1	고운 가쓰오부시
1	돼지고기조림장
1	모짜렐라치즈 50g
1	통조림햄 작은사이즈
1	들기름+참기름
1	빵 식사용
1	버터 슬라이스
1	홀그레인머스터드 1/
1	슬라이 햄
1	별도의 우유 위에 발라줄꺼
1	고구마큰걸로
1	얇게 썬 삼겹살
1	양파 갈아서사용
1	홀그레인머스타드씨겨자
1	볶은 통깨 1테이블스푼
1	다진파 3테이블스푼
1	송송썬청고추
1	중간크기 바나나
1	슬라이스아몬드 선택재료
1	전분가루 수북하게
1	통오징어 2미
1	소면 100원크기
1	쪽파 썰어준것
1	올리고당 설탕 1작은술
1	모짜렐라치즈 200g
1	청양고추 or청고추
1	닭 앞다리살 3덩어리
1	채소다진것당근양파대파
1	식용유 옵션
1	다진생강 즙
1	피자치즈 80g
1	또띠아 15cm
1	진주햄 육공방 브라운 스모크
1	새송이버섯 기둥
1	연두부 90g
1	바나나 잼
1	순두부 2개
1	공깃 밥
1	마늘 분말
1	감자 알감자 감자 4개
1	스팸 통조림 50g
1	대파 반개
1	닭가슴살 선택재료
1	백련초가루 선택사항
1	김자반 10g
1	감자 소 650g
1	양파 중 150g
1	덧가루박력분
1	요리스푼프라이팬
1	오일 6T
1	미숫가루 7T
1	파프리카 1*1cm 노란색
1	비엔나세지
1	블루베리 산딸기 등 취향대로 선택 가능
1	월남쌈피
1	다시마 5*5CM
1	비엔나 소세지 10개
1	새송이버섯 400g
1	카놀라유 종류관계없음
1	브로콜리 한 주먹
1	소금 5g
1	후추 5g
1	설탕 소복하지 않게
1	두부 1/3모
1	다진 토마토
1	다진 마늘 15ml
1	설탕 5ml
1	된장 3숟가락
1	고추장 1숟가락
1	고춧가루 1숟가락
1	명태살
1	귤 알맹이
1	올리브유 2바퀴
1	페퍼론치노 취향껏가감
1	전복 6미
1	베리믹스
1	슬라이스 베이컨
1	생표고버섯 썰어서 두 줌
1	토마토소스 1/2병
1	후룻가추
1	꼬치어묵
1	버섯 파프리카
1	토마토소스 98%
1	작은과도
1	육우차돌박이
1	양파 작은거 중간크기 반개
1	후추 티스푼에 깎아서 반
1	식용유 2+ 1
1	필링용 딸기잼
1	고구마 큰거 2개
1	계란 선택재료
1	설탕 1번
1	설탕 2번
1	캔참치 150그램
1	골뱅이 230g
1	새송이 수북히
1	대파 수북히
1	양파 수북히
1	자숙꼬막 통조림사용무관
1	가루 설탕
1	샐러드 오일
1	얼 그레이
1	가루설탕
1	장식용 초코칩
1	레몬 독스
1	타르트지
1	청귤 즙
1	초록색크런키
1	참치연어캔
1	물 캔으로
1	감자 小 당구공크기
1	잡채용 돼지고기등심
1	물 소량
1	오리 슬라이스
1	부추 먹을
1	쑥 100g
1	콩나물 1/2냄비
1	돼지고기 1컵 200g
1	삶은 고구마 大
1	느타리버섯 2팩
1	촉촉한 찹쌀가루
1	타먹는 초코가루 5봉
1	갈은 깨 1+
1	적赤용과
1	표고버섯 기둥
1	대파 흰부분 20cm
1	맛살 선택
1	비엔나소시지 선택
1	버터 24개
1	감자 작은것 개당100g
1	버터 옵션
1	냉동생새우살
1	떠먹는플레인요구르트
1	Coconut코코넛오일
1	청양고추홍고추
1	주방용나이프
1	유리반찬통
1	버터 2덩어리
1	프라임 꼬치구이 프랑크소시지
1	겨자 원하는
1	떡 12~13개분량
1	익은 김치 1/4포기
1	초콜릿 아이스크림 100g
1	얼음 100g
1	하트스프링클
1	베이킹파우더 1Tsp
1	베이킹 소다 1Tsp
1	밀가루 2Tsp
1	차가운 무염 버터
1	순두부연두부
1	실온 무염버터_짜는용
1	발로나 무가당 코코아파우더
1	오일 카놀라유&콩기름&식용유 등
1	실채
1	체바피 소시지
1	케찹 4비율
1	마요네즈 2비율
1	굴소스 1비율
1	치킨스톡 뜨거운물에 푼 것
1	파 잎위주
1	1인수저세트
1	기타 채소
1	요플레숟가락
1	고추참치 캔 1캔
1	알배추 작은 거
1	킨더밀쉬
1	마늘 작은 손
1	초록 고추
1	감자 손바닥만한크기
1	데친 열무 없으면생략가능
1	오 이나 당근
1	무순 새싹채소
1	아스파라거스 없어도 무관
1	양배추 채썬것
1	코팅용 달걀 흰자
1	코팅용 설탕
1	설탕 푸딩용
1	물 시럽
1	설탕 시럽
1	허쉬초코우유
1	오뚜기 핫케이크가루
1	오징어 중사이즈
1	아몬드 소량
1	호두 소량
1	다크초콜릿 56%
1	후추 한 번 톡
1	깨 한 번 톡
1	햇감자 주먹만한크기
1	맛간장 1+
1	조리집게
1	채소 호박
1	튀김용 밀가루
1	알래스칸 사각어묵
1	양조간장 진간장2.5T
1	국물 라면
1	즉석 밥
1	명란 3덩어리
1	크래미 5개입
1	소고기 목심 스테이크용Beef Chuck Steak
1	키위 갈아서
1	가지 3개
1	돼지등심•잡채용
1	볶은조미김
1	당근 4cm 길이
1	각종야채다진것
1	감자 작은것기준
1	플레인 요거트 80g
1	통밀 우리밀
1	바닐라 엑스트렉 3방울
1	식빵 ​
1	설탕 or꿀
1	둥이네 된장가루
1	맛간장 간장으로 대체 가능
1	새우 1대접
1	오레오분태
1	식물성 오일 올리브유 제외
1	칵테일 새우 큰 것
1	파슬리 가루 생략가능
1	감귤쥬스
1	고추장 원하는
1	순토마토퓨레
1	햄 사각햄
1	청경채 약 두 포기
1	냉동 솔방울 오징어
1	청&홍고추
1	시판 닭 가슴살
1	닭 가슴살 230g
1	미니 빨간 파프리카
1	손질 멸치 중간 크기
1	돼지고기 부위 무관
1	채소나 버섯
1	연근 긴 것
1	김치 종이컵으로
1	하얀설탕
1	고대도 액젓
1	탄산수우유
1	옥수수전붐
1	꿀가루
1	whole milk
1	식물성 식용유
1	self rising flour
1	설탕 흰
1	시판키위소스
1	건포도 약 120g
1	물 소주잔
1	통조림 참치 85g
1	파슬리 타임 등의 허브가루
1	그뤼에르 치즈
1	감자 중 600g
1	달걀말이팬
1	대파 고춧가루
1	물 500ml
1	다진마늘 3블럭
1	고추참치 150g
1	차돌
1	통조림햄 작은것
1	표고버섯 5꼭지
1	오리훈제 600g
1	시금치즙
1	양파느타리버섯
1	아몬드슬라이스 생략가능
1	가지 1+
1	편으로 썬 가지
1	무염​​ 버터
1	묵은지 3~4잎
1	목살 1cm두께
1	양송이표고버섯
1	청양초 작은
1	잔멸치 80g 1+
1	꽈리고추 80g
1	통마늘 50g
1	매일액
1	물 필요에 따라 약간 더
1	꿀 아가베
1	귀리가루 오트밀갈아서 사용가능
1	소시지 기호에따라
1	빌소시지
1	볶은캐슈넛
1	갈아놓은깨
1	레몬 손질 후 450g
1	닭다리살 5장
1	양조간장 진간장
1	식용유 고기 지방이 적을떄
1	진간장 20g
1	맛술 16g
1	생강가루 0.5g
1	다진대파 6~7g
1	콘후레이크시리얼
1	두배 식초
1	당근은
1	통 소시지
1	다진 파프리카 노랑
1	다진 파프리카 빨강
1	전분녹말가루
1	남은야채
1	식초 세척
1	코코넛 채
1	연유 연유버터용
1	버터 연유버터용
1	장식용쿠키
1	우유 닭이잠길
1	시판용 쌈장
1	연유 4-5바퀴
1	곁들일 과일 블루베리
1	맛간장 시판용가능
1	무순 소량
1	통후추 소량
1	매실 식초
1	소고기 찹스테이크용
1	프라이팬.채
1	양배추 중4장
1	다진마늘 2테이블스푼
1	레드페퍼 or땡초
1	모짜렐라 자연치즈
1	저당 저칼로리 케찹
1	얼그레이티 백
1	크림우유
1	김치 잘게썬거
1	감자 중간크기 7~8개
1	스틱형 모짜렐라치즈
1	튀긴 파스타면 2가닥
1	실온 생크림
1	쪽파 8줄
1	얼그레이티백 7.5g
1	참치 캔小
1	분말치킨스톡
1	불린떡
1	닭가슴살 먹고싶은
1	갈비찜고기
1	파우치 참치 100g
1	양파 크기에 따라
1	파마산치즈가루 생략가능 3번
1	베이키파우더
1	청경채 약250그램
1	인삼 약60g
1	닭가슴살 약150g
1	설탕 듬뿍
1	청양고추 큐브
1	밀크가루
1	쿠킹호일
1	쿠키틀 여러개
1	낙지大
1	유부 4인분
1	작은 빨대
1	양파 채썬거
1	실온 플레인 요거트
1	장식용 블루베리
1	야채어묵
1	롤 유부
1	스팸 1/
1	브로콜리 작은거 취향것
1	부추 기호에맞게
1	양파 가장 바깥 부분 1겹
1	실리콘뚜껑
1	물 설탕을 다가릴
1	버터 없을 경우 마아가린도 가능
1	닭가슴살스테이크
1	전분물 감자전분
1	에스프레소 2샷
1	바닐라 시럽 6펌프
1	올리브 절임
1	바닐라엑스트렉 4방울
1	다진아몬드
1	다진마늘 밥순가락 기준이면 됩니다 .
1	배 갈배 대체 가능
1	가지 2개 손질 후
1	조개다시다
1	김자반 or김가루
1	밀가루 부침가루○
1	설탕 적게
1	모닝빵 생략가능
1	굽기전 발라줄 우유
1	목우촌 주부9단 프랑크소시지
1	콩나물 많이 크게
1	마늘쫑 1줌
1	참기름 5방울
1	누룽지 칩
1	레몬제스트 레몬 1개 분량
1	토마토소스 생략가능
1	뇨끼 생략가능
1	쇠고기등심 불고기용
1	굵은소금 작은
1	밥 1/2그릇
1	시금치 30g
1	피자치즈 수북히
1	전분 수북히
1	하리보 젤리
1	대패삼겹살 원하는
1	신선초
1	황태포 1미
1	통밀 스파게티면
1	캔황도
1	젤라틴가루
1	감자 중소사이즈
1	피망小
1	동원 개성왕교자만두
1	타르트쉘 8cm
1	감자 전분가루
1	코팅용 밀크 초콜릿
1	코팅용 화이트 초콜릿
1	초콜릿 펜
1	다시마멸치 액젓
1	말린 다시마 조
1	말린 표고
1	핫케이크가루 200g
1	견과류 20g
1	소고기살치살
1	굵은소금 데칠 때
1	식초 세척 시
1	무가당사이다
1	동그란어묵
1	파대체가능
1	딩근
1	앵배추
1	삼치 약400g
1	어린잎채소 생략가능
1	쌀밥 240ml 계량컵 기준
1	고추기름 옵션
1	키위잼
1	cj 알래스카 연어통조림
1	냉동 해물모듬
1	페퍼론치노 생략가능
1	감자 크기에 따라 조절
1	고구마칩
1	통밀가루 or박력분
1	청솔닭가슴살
1	순살 대구
1	고구마 쪄서 으깬
1	달걀 푼것
1	고구마 큰 것
1	통마늘 다진마늘 듬뿍 1T 대체 가능
1	오레오 분태
1	물 살짝 잠길
1	표고버섯우린물 4+
1	신 김치 180g 1대접
1	아보카도 1/
1	양송이버섯 작은거
1	시판용 냉면 육수
1	통깨 생략 가능
1	파 잘게 썬 가득
1	고추 잘게 썬
1	파의 1/2~1/3양
1	사각오븐팬
1	토막난닭 1200g
1	잘익은배추김치 1200g
1	쇠고기 불고기용 이나 부드러운 부위
1	케첩 or데리야끼소스
1	가쓰오부시가루
1	빵 바게트 같은 종류
1	무화과 반으로 자른 것 8조
1	루꼴라 8잎
1	카레 블록
1	쇠고기 양지
1	생강 마늘 사이즈
1	쌀밥 1그릇
1	매운 쌈장
1	소주 데칠 때
1	월계수잎 데칠 때
1	다진 생강 소량
1	후춧가루 10번
1	손질한 냉동가자미
1	라임레몬
1	쪽파 간장
1	레몬즙 식초
1	버섯 양파 등 채소 대체가능
1	홍합 등 해물 대체가능
1	통후추 간거
1	알배기배추 10잎
1	햄 이나 소시지
1	땅콩가루 생략가능
1	녹차시럽
1	시판유부초밥 큰사각유부초밥 189g
1	시판유부초밥 소스
1	행복한콩국산콩두부
1	콩나물 한 봉지
1	피망청양고추
1	커피 엑기스
1	토핑용 아몬드슬라이스
1	강판에 간 양파
1	강판에 간 마늘
1	치즈​​​​
1	세라믹밧드트레이
1	오코노마야끼 소스
1	부추 3가닥
1	무 일반사이즈
1	까니리액젓
1	홍삼진액
1	채썬 적 양배추
1	그외 삶은 수육 없어도 무방 5~6점
1	올리브오일 파스타면용
1	소금 파스타면용
1	다랑어 등살
1	땅콩분태 기호에맞게
1	참치캔 100g* 2
1	스팸깡통햄
1	깻잎 크기에따라 다름 1묶음
1	설탕 50ml
1	닭 살코기
1	튀김가루 100ml
1	멸치육수 3컵
1	초코 리큐르
1	유부초밥 10매
1	대패 삽겹살 6점
1	떡국 떡 1국그릇
1	시나몬 가루 선택
1	김가루 가득
1	일자오뎅
1	카레매운맛
1	정육닭다리살
1	녹말물 녹말가루
1	신김치 취향껏
1	식초 생략 가능
1	꿀시럽
1	피자치즈 없으면 생략 가능
1	시판 스파게티소스 가감
1	피자치즈 토핑용
1	피칸 견과류
1	바닐라 오일 2방울
1	자르지 않은 덩어리 식빵
1	오뚜기 크림 스프 1개
1	감자 큰사이즈로
1	​ 대파
1	간장 기호에 따라 조절
1	고춧거루
1	주먹밥 토핑
1	청양고추 고명용
1	따듯한 쌀밥
1	뚝심
1	대파 쪽파나 양상추류 가능
1	다시멸치육수 팩
1	고춧가루 1/2술
1	차돌박이 7점
1	후추 톡톡 4번
1	삼겹살 200g
1	떡국떡단호박 쑥 쌀
1	통마늘편
1	프로틴 10스쿱
1	카누
1	야채 어묵
1	크래미 70g
1	땅꽁버터 없으면 누텔라 .
1	돼지고기 다짐육 크게
1	냉동만두 작은
1	닭가슴살 1인분
1	물 계란두개분량
1	어른치즈
1	필링백프로올린생크림
1	칵테일새우 크기:소
1	올리브유 후라이팬크기에맞춰서
1	물엿 1/
1	옥수수 스위트콘
1	데코용 파슬리가루 선택사항
1	빵크루아상
1	치킨스톡 없을경우 요리팁 참고
1	떡볶이떡 1국그릇
1	오징어 채썬것 한줌
1	야끼소바소스돈까스소스
1	후추 1/
1	녹차가루 5~10g
1	설탕 30g
1	깨소금 생략가능
1	아가베시럽 or올리고당
1	국수 소면
1	슬라이스치즈 1+
1	노란피망
1	시판 쯔유
1	달걀 반숙
1	방울만두일반만두
1	대나무 꼬치
1	연근 작은크기
1	올리고당 설탕.매실액대체가능
1	소고기 꽃등심
1	만두 삶은 육수
1	모짜렐라치즈 마음껏
1	꿀 마음껏
1	설탕 4T
1	치즈 가루 3T
1	양배추 500g
1	빵가루 대체사용 식빵 3장
1	후추 톡 3번
1	황태포 1줌
1	다진 쪽파 or부추
1	또띠아 지름 15cm크기
